date,title,summary,topic,media,link
2022-08-16,El ELN secuestra a dos soldados colombianos cerca de la frontera con Venezuela,"La guerrilla del Ejército de Liberación Nacional (ELN) secuestró a dos soldados colombianos en el departamento de Arauca, fronterizo con Venezuela, denunciaro...",Mundo,Noticel,https://www.noticel.com/mundo/20220816/el-eln-secuestra-a-dos-soldados-colombianos-cerca-de-la-frontera-con-venezuela/
2022-08-16,San Germán defiende su cancha y empata la final del BSN,"Hubo que esperar 48 horas adicionales, pero el cuarto juego de la serie final del Baloncesto Superior Nacional (BSN), finalmente, se llevó a cabo. 
En un juego...",Deportes,Noticel,https://www.noticel.com/deportes/top-stories/20220816/san-german-defiende-su-cancha-y-empata-la-final/
2022-08-16,Amazon acusa a Estados Unidos de tener a Jeff Bezos en el punto de mira,"El gigante del comercio electrónico Amazon acusó este martes a la Comisión Federal del Comercio de Estados Unidos (FTC), un órgano independiente del Gobierno e...",Estados Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20220816/amazon-acusa-a-estados-unidos-de-tener-a-jeff-bezos-en-el-punto-de-mira/
2022-08-16,Reconocen atletas veteranos que participaron en Juegos Nacionales en silla de ruedas,Los atletas boricuas que participaron el pasado mes de julio en los Juegos Nacionales de Veteranos en sillas de ruedas fueron homenajeados el martes en una ce...,Deportes,Noticel,https://www.noticel.com/deportes/20220816/reconocen-atletas-veteranos-que-participaron-en-juegos-nacionales-en-silla-de-ruedas/
2022-08-16,Hallan sin vida a periodista en estado mexicano de Sonora,"El cuerpo del periodista Juan Arjón López, reportero independiente en la ciudad de San Luis Río Colorado, estado de Sonora, noroeste de México, fue encontrado...",Mundo,Noticel,https://www.noticel.com/mundo/20220816/hallan-sin-vida-a-periodista-en-estado-mexicano-de-sonora/
2022-08-16,Daniel Ortega cierra otras tres emisoras de radio en Nicaragua,"El Gobierno del presidente Daniel Ortega, a través del Instituto Nicaragüense de Telecomunicaciones y Correos (Telcor), canceló la licencia de transmisión a o...",Mundo,Noticel,https://www.noticel.com/mundo/20220816/daniel-ortega-cierra-otras-tres-emisoras-de-radio-en-nicaragua/
2022-08-16,Al menos 17 muertos en bombardeos turcos contra posiciones del ejército sirio,"Al menos 17 personas murieron hoy en una serie de bombardeos lanzados por la aviación de Turquía contra posiciones de las fuerzas leales al presidente sirio, ...",Mundo,Noticel,https://www.noticel.com/mundo/20220816/al-menos-17-muertos-en-bombardeos-turcos-contra-posiciones-del-ejercito-sirio/
2022-08-16,Justicia enfatizará en estrangulamiento no fatal en incidentes de violencia de género,"El secretario del Departamento Justicia, Domingo Emanuelli Hernández, informó que incorporaron una nueva herramienta en los protocolos de las investigaciones q...",La Calle,Noticel,https://www.noticel.com/la-calle/tribunales/ahora/20220816/justicia-enfatizara-en-estrangulamiento-no-fatal-en-incidentes-de-violencia-de-genero/
2022-08-16,Un policía hispano de Miami en estado crítico tras un tiroteo en un robo ,"MIAMI - Un oficial hispano de la Policía del condado de Miami-Dade, en el sur de Florida, se mantiene este martes en estado de crítico tras ser herido de bala ...",Mundo,Noticel,https://www.noticel.com/mundo/20220816/un-policia-hispano-de-miami-en-estado-critico-tras-un-tiroteo-en-un-robo/
2022-08-16,Causa para arresto contra imputado de agredir a pareja embarazada,"El juez Ángel Rodríguez, del Tribunal de Primera Instancia de Guayama, encontró causa para arresto contra Edwin Manuel Vázquez Madera, imputado de agredir y am...",Tribunales,Noticel,https://www.noticel.com/tribunales/ahora/20220816/causa-para-arresto-contra-imputado-de-agredir-a-pareja-embarazada/
2022-08-16,"Alec Baldwin: ""La pregunta es: ¿Quién puso una bala real en la pistola?""",Cuatro días después de que el FBI concluyera que Alec Baldwin sí apretó el gatillo en el accidente que le costó la vida a la directora de fotografía Halyna Hu...,Fama,Noticel,https://www.noticel.com/fama/pop/20220816/alec-baldwin-la-pregunta-es-quien-puso-una-bala-real-en-la-pistola/
2022-08-16,Partido decisivo de la final del BSN se jugaría sin día de descanso,"Durante toda la postemporada del Baloncesto Superior Nacional (BSN), los equipos no han celebrado partidos en días consecutivos. Pero eso cambiaría, precisamen...",Deportes,Noticel,https://www.noticel.com/deportes/baloncesto/20220816/partido-decisivo-de-la-final-del-bsn-se-jugaria-sin-dia-de-descanso/
2022-08-16,BSN: Hoy se juega ''sí o sí'' en San Germán,"Con lluvia o sin ella, el apoderado de San Germán, José ''Cheo'' Rivera, aseguró esta tarde que la cancha Arquelio Torres Ramírez está lista para celebrar esta...",Deportes,Noticel,https://www.noticel.com/deportes/top-stories/20220816/bsn-hoy-se-juega-si-o-si-en-san-german/
2022-08-16,Sobre 240 pescadores participarán del Torneo Internacional Aguja Azul del Club Náutico de San Juan ,Con más de 240 pescadores locales e internacionales se celebrará esta semana la 69na edición del Torneo Internacional de Pesca de Aguja Azul del Club Náutico d...,Deportes,Noticel,https://www.noticel.com/deportes/20220816/sobre-240-pescadores-participaran-del-torneo-internacional-aguja-azul-del-club-nautico-de-san-juan/
2022-08-16,Exgobernador de Nueva York no tendrá que devolver las ganancias de libro sobre covid-19,"NUEVA YORK - Una jueza de Nueva York dictaminó este martes que Andrew Cuomo, el exgobernador del Estado, no tendrá que devolver a las arcas públicas el dinero ...",Mundo,Noticel,https://www.noticel.com/mundo/20220816/exgobernador-de-nueva-york-no-tendra-que-devolver-las-ganancias-de-libro-sobre-covid-19/
2022-08-16,La serie final de la Doble A será transmitida por televisión,"La Federación de Béisbol de Puerto Rico anunció hoy que la serie final del béisbol Doble A entre los Toritos de Cayey y los Peces Voladores de Salinas, podrá ...",Deportes,Noticel,https://www.noticel.com/deportes/20220816/la-serie-final-de-la-doble-a-sera-transmitida-por-television/
2022-08-16,Actos fúnebres de Tito Cruz serán el jueves en Arecibo,"Los actos fúnebres del cantante Ernesto “Tito” Cruz, se realizarán este jueves 18 de agosto de 4:00 pm a 8:00 pm en la funeraria Cristo Rey de Arecibo.
Cruz, q...",Pop!,Noticel,https://www.noticel.com/pop/20220816/actos-funebres-de-tito-cruz-seran-el-jueves-en-arecibo/
2022-08-16,Juez de Florida decidirá si se publican las razones del registro a Trump,Un juez federal de Florida escuchará este jueves los argumentos de las partes para decidir si hace público el contenido de la declaración jurada que justificó...,Estados Unidos,Noticel,https://www.noticel.com/estados-unidos/politica/ahora/20220816/juez-de-florida-decidira-si-se-publican-las-razones-del-registro-a-trump/
2022-08-16,Justicia recomienda un FEI para expresidente de Legislatura Municipal de Caguas,"El secretario del Departamento de Justicia, Domingo Emanuelli Hernández, recomendó hoy a la Oficina del Panel sobre el Fiscal Especial Independiente (OPFEI) la...",Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20220816/justicia-recomienda-un-fei-para-expresidente-de-legislatura-municipal-de-caguas/
2022-08-16,Gobernador rechaza ser defensor de LUMA Energy,El gobernador Pedro R. Pierluisi Urrutia rechazó el martes la premisa de que defiende la gestión de la empresa LUMA Energy a cargo de la transmisión y distribu...,Ahora,Noticel,https://www.noticel.com/ahora/gobierno/20220816/gobernador-rechaza-ser-defensor-de-luma-energy/
2022-08-16,Raymond Arrieta revela su papá tiene cáncer y le dedicará la caminata de este año,"Raymond Arrieta lleva 14 años caminando por los pacientes de cáncer de todo Puerto Rico.
Sin embargo, la edición de este año de ‘’Da Vida Caminando Con Raymon...",Ahora,Noticel,https://www.noticel.com/ahora/television/top-stories/20220816/raymond-arrieta-revela-su-papa-tiene-cancer-y-le-dedicara-la-caminata-de-este-ano/
2022-08-16,"Pierluisi sobre inicio de clases: ""La inmensa mayoría de las escuelas van a estar en condiciones"" ","El gobernador Pedro R. Pierluisi Urrutia dijo el martes que hay gente que solamente critica por criticar, en referencia a las denuncias hechas por los alcaldes...",Ahora,Noticel,https://www.noticel.com/ahora/gobierno/20220816/pierluisi-sobre-inicio-de-clases-estoy-seguro-que-la-inmensa-mayoria-de-las-escuelas-van-a-estar-e/
2022-08-16,San Juan inaugura primer laboratorio especializado en VIH,"San Juan inauguró hoy el primer laboratorio especializado en VIH-SIDA con una inversión de $769,000, a miras de tener los servicios accesibles para garantizar ...",Ahora,Noticel,https://www.noticel.com/ahora/gobierno/salud/20220816/san-juan-inaugura-primer-laboratorio-especializado-en-vih/
2022-08-16,El paso de una onda tropical dejó a miles sin luz,"Al mismo tiempo que el Servicio Nacional de Meteorología en San Juan (NWS, por sus siglas en inglés) anunciara advertencia de inundaciones y tronadas por lluvi...",La Calle,Noticel,https://www.noticel.com/la-calle/20220816/el-paso-de-una-onda-tropical-dejo-a-miles-sin-luz/
2022-08-18,El US Open repartirá más de 60 millones de dólares en premios,"NUEVA YORK - El Abierto de Estados Unidos repartirá más de 60 millones de dólares en premios por primera vez en su historia, con un incremento de 2.5 millones ...",Deportes,Noticel,https://www.noticel.com/deportes/20220818/el-us-open-repartira-mas-de-60-millones-de-dolares-en-premios/
2022-08-18,Actriz de 95 años se postula para el Senado en Italia,"La diva italiana Gina Lollobrigida, considerada un ícono del cine italiano y una de las actrices más glamurosas de la época dorada de Hollywood, ha decidido vo...",Mundo,Noticel,https://www.noticel.com/mundo/20220818/actriz-de-95-anos-se-postula-para-el-senado-en-italia/
2022-08-18,EN VIVO: LUMA Energy ofrece actualización tras apagón de ayer,"Un día después del apagón que dejó más de 200,000 clientes sin electricidad, LUMA Energy, encargada del sistema de transmisión y distribución eléctrica en Puert...",Ahora,Noticel,https://www.noticel.com/ahora/20220818/en-vivo-luma-energy-ofrece-actualizacion-tras-apagon-de-ayer/
2022-08-18,Comisionado: balas de punta hueca están “avaladas por el gobierno federal”,"El comisionado de la Policía, Antonio López Figueroa, afirmó hoy que las balas de punta hueca usadas por la Policía de Puerto Rico en el caso de la muerte de J...",Policía,Noticel,https://www.noticel.com/policia/gobierno/ahora/top-stories/20220818/comisionado-balas-de-punta-hueca-estan-avaladas-por-el-gobierno-federal/
2022-08-18,Gran Jurado acusa al atacante del escritor Salman Rushdie,El hombre acusado de apuñalar al escritor Salman Rushdie la semana pasada durante una conferencia literaria en el estado de Nueva York fue acusado por un gran ...,Mundo,Noticel,https://www.noticel.com/mundo/20220818/gran-jurado-acusa-al-atacante-del-escritor-salman-rushdie/
2022-08-18,Representante pide que sea Josué Colón quien fiscalice el contrato a LUMA ,"El representante del Partido Nuevo Progresista (PNP), Víctor Parés Otero, propuso que el director ejecutivo de la Autoridad de Energía Eléctrica (AEE), el inge...",Ahora,Noticel,https://www.noticel.com/ahora/20220818/representante-pide-que-sea-josue-colon-quien-fiscalice-el-contrato-a-luma/
2022-08-18,"Apagones de LUMA han afectado la economía, según el BDE","La economista Gladys Medina, del Centro de Estudios Económicos del Banco de Desarrollo Económico (BDE), afirmó hoy que “siempre que se ven fallos en la energía...",Economía,Noticel,https://www.noticel.com/economia/20220818/apagones-de-luma-han-afectado-la-economia-segun-el-bde/
2022-08-18,Agente de la Policía lesionado tras accidente en patrulla,Agentes adscritos al distrito de Caguas fueron notificados a eso de las 10:13 de la mañana de hoy sobre un accidente con vehículo oficial (patrulla del NPPR) v...,Policíacas,Noticel,https://www.noticel.com/policiacas/la-calle/20220818/agente-de-la-policia-lesionado-tras-accidente-en-patrulla/
2022-08-18,Suman ya siete las subestaciones con fuegos desde que LUMA comenzó a operar,"El exfuncionario de la Autoridad de Energía Eléctrica (AEE), Julio Seda, es una voz autorizada: trabajó 25 años en la sección Subestaciones de la corporación p...",Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20220818/suman-ya-siete-las-subestaciones-con-fuegos-desde-que-luma-comenzo-a-operar/
2022-08-18,"EN VIVO: Habla el comisionado de la Policía, Antonio López Figueroa","Mira la conferencia de prensa en la que el comisionado de la Policía, Antonio López Figueroa, responde sobre diversos temas.
López Figueroa presidió hoy una act...",Ahora,Noticel,https://www.noticel.com/ahora/20220818/en-vivo-habla-el-comisionado-de-la-policia-antonio-lopez-figueroa/
2022-08-18,"Nogales propone eliminar APP, Ley 22, fiscalizar decretos y más para ""gobernar para la gente""","Para ""volver a gobernar para la gente"" hay que eliminar las Alianza Público Privadas (APP), cancelar los contratos de LUMA, HMS Ferries y eliminar la Ley 22: e...",Legislatura,Noticel,https://www.noticel.com/legislatura/ahora/20220818/nogales-propone-eliminar-app-ley-22-fiscalizar-decretos-y-mas-para-gobernar-para-la/
2022-08-18,Pierluisi cambia su narrativa y dice no estar satisfecho con el desempeño de LUMA Energy,"Luego de tres apagones en una semana; el gobernador, Pedro R. Pierluisi Urrutia cambió su narrativa y dijo hoy, jueves, no estar satisfecho con el desempeño de...",Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20220818/pierluisi-cambia-su-narrativa-y-dice-no-estar-satisfecho-con-el-desempeno-de-luma-energy/
2022-08-18,Diez atletas boricuas irán al Panamericano de Karate de menores,La Federación Puertorriqueña de Karate tendrá 10 atletas activos en el Campeonato Panamericano de Karate de menores que se estará celebrando del 25 al 27 de ag...,Deportes,Noticel,https://www.noticel.com/deportes/20220818/diez-atletas-boricuas-iran-al-panamericano-de-karate-de-menores/
2022-08-18,"Exhibiciones, música y teatro para escoger este wikén","Si está buscando en qué entretenerse este fin de semana, busque aquí algunas de las mejores alternativas y a disfrutar.

   Jueves 18 de agosto

9:00 am | Cont...",Pop!,Noticel,https://www.noticel.com/pop/vida/20220818/exhibiciones-musica-y-teatro-para-escoger-este-wiken/
2022-08-18,LUMA trabaja hoy en nuevas interrupciones eléctricas en varios pueblos,"LUMA Energy, empresa a cargo de la transmisión y distribución de la energía eléctrica en Puerto Rico, afirmó que sus brigadas trabajan ""arduamente"" en restable...",Ahora,Noticel,https://www.noticel.com/ahora/20220818/luma-trabaja-hoy-en-nuevas-interrupciones-electricas-en-varios-pueblos/
2022-08-18,Resaltan potencial de la “economía azul” y el apoyo del gobierno para su desarrollo,"La economía azul tiene gran potencial de desarrollo en Puerto Rico y el gobierno está en posición, y entusiasta, de apoyar su rápido crecimiento, según se evid...",Economía,Noticel,https://www.noticel.com/economia/ahora/top-stories/20220818/resaltan-potencial-de-la-economia-azul-y-el-apoyo-del-gobierno-para-su-desarrollo/
2022-08-18,Cerrarán carril de Gurabo y Juncos por trabajos en carretera,"La Autoridad de Carreteras y Transportación (ACT) anunció que como parte del proyecto de Mejoras a la Seguridad Vial en la PR-189, continuará con los trabajos ...",La Calle,Noticel,https://www.noticel.com/la-calle/20220818/cerraran-carril-de-gurabo-y-juncos-por-trabajos-en-carretera/
2022-08-18,Rusia mueve misiles hipersónicos cerca de Polonia y Lituania por tensiones con la OTAN,"Rusia ha trasladado a su enclave de Kaliningrado, incrustado entre Polonia, Lituania y el mar Báltico, tres aviones MiG-31I con misiles hipersónicos Kinzhal, i...",Mundo,Noticel,https://www.noticel.com/mundo/20220818/rusia-mueve-misiles-hipersonicos-cerca-de-polonia-y-lituania-por-tensiones-con-la-otan/
2022-08-18,Altuve jugará con Venezuela en el Clásico Mundial,"El equipo de Venezuela para el Clásico Mundial de Béisbol podrá contar con uno de sus grandes estelares, como lo es el intermedista José Altuve, quien anunció ...",Béisbol,Noticel,https://www.noticel.com/beisbol/deportes/20220818/altuve-jugara-con-venezuela-en-el-clasico-mundial/
2022-08-18,LUMA no puede asegurar que no hayan más fuegos y apagones,"El ingeniero y director del sistema de operaciones de LUMA Energy, Gary Soto, no pudo hoy, jueves, asegurar que no habrán más fuegos y apagones en la isla. 
Su...",Ahora,Noticel,https://www.noticel.com/ahora/20220818/luma-no-puede-asegurar-que-no-hayan-mas-fuegos-y-apagones/
2022-08-18,Le roban el carro a punta de pistola en Humacao,"Un carjacking fue reportado a través de una llamada telefónica al sistema de emergencia 911, en la madrugada de hoy jueves en el estacionamiento del centro com...",Policíacas,Noticel,https://www.noticel.com/policiacas/la-calle/20220818/le-roban-el-carro-a-punta-de-pistola-en-humacao-2/
2022-08-18,"Informe del tránsito para hoy, jueves","Novedades: Sigue la investigación del accidente leve en Exp. Muñoz Rivera, área de Miramar, en dirección al Viejo San Juan… Pavimento mojado en área este, tram...",Tránsito,Noticel,https://www.noticel.com/transito/la-calle/20220818/informe-del-transito-para-hoy-jueves-6/
2022-08-18,Muerte violenta en Canóvanas,"Una muerte violenta fue reportada a eso de las 8:00 de la noche del miércoles, en el sector Las 400 en Canóvanas.
Según se informó, se recibió una llamada a tr...",Policíacas,Noticel,https://www.noticel.com/policiacas/la-calle/20220818/muerte-violenta-en-canovanas/
2022-08-18,Informe sobre covid: 386 hospitalizados y 9 muertes,"El informe preliminar de covid-19 del Departamento de Salud reportó el jueves nueve muertos y 386 personas hospitalizadas.
El total de muertes atribuidas es de...",Salud,Noticel,https://www.noticel.com/salud/ahora/20220818/informe-sobre-covid-386-hospitalizados-y-9-muertes/
2022-08-18,Vaguada provocará hoy otro día húmedo,Una vaguada en la superficie y aumento en la humedad ocasionarán otra tarde activa con aguaceros y tronadas desarrollándose sobre el interior y oeste de Puerto...,El Tiempo,Noticel,https://www.noticel.com/el-tiempo/20220818/vaguada-provocara-hoy-otro-dia-humedo/
2022-08-18,Proponen creación de un cuerpo investigativo civil para atender querellas de  abuso policíaco,La Policía se investiga a sí misma ante querellas o referidos de abuso policíaco: esa es la denuncia de varias organizaciones y lo que piden que cambie mediant...,Legislatura,Noticel,https://www.noticel.com/legislatura/ahora/top-stories/20220818/proponen-creacion-de-un-cuerpo-investigativo-civil-para-atender-querellas-de-abuso-policiaco/
2022-08-18,“Broker” buscado en la Isla que lavó siete millones de dólares es detenido en Colombia,La Fiscalía de Colombia informó de la captura de un ciudadano colombo-venezolano que estaba siendo buscado por la fiscalía federal de Estados Unidos en Puerto ...,La Calle,Noticel,https://www.noticel.com/la-calle/policiacas/top-stories/20220818/broker-buscado-en-la-isla-que-lavo-siete-millones-de-dolares-es-detenido-en-colombia/
2022-08-18,Controversia con recargo y cobro de multas en Autoexpreso,"La Autoridad de Carreteras y Transportación (ACT) y la empresa Metropistas, mostraron reservas con los cambios propuestos por varios proyectos de Ley al proces...",Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/top-stories/20220818/controversia-con-recargo-y-cobro-de-multas-en-autoexpreso/
2022-08-18,Tatito Hernández pide descentralizar las escuelas públicas,"En momentos en que varios alcaldes piden descentralizar las escuelas del Departamento de Educación y tener algunas bajo la administración de los municipios, el...",Legislatura,Noticel,https://www.noticel.com/legislatura/ahora/gobierno/top-stories/20220818/tatito-hernandez-pide-descentralizar-las-escuelas-publicas-2/
2022-08-18,Policía usó balas de punta hueca en caso de adolescente muerto por agentes,"Salvador Ramos, de 18 años, hizo un pedido por Internet de 1,740 balas de punta hueca y el 24 de mayo las usó para matar 19 alumnos y dos maestras en la escuel...",La Calle,Noticel,https://www.noticel.com/la-calle/policiacas/top-stories/20220818/policia-uso-balas-de-punta-hueca-en-caso-de-adolescente-muerto-por-agentes/
2022-08-17,Las personas con covid-19 pueden tener problemas neurológicos,Las personas que se han contagiado con covid-19 pueden tener un mayor riesgo de padecer problemas neurológicos y psiquiátricos hasta dos años después de la in...,Salud,Noticel,https://www.noticel.com/salud/ahora/20220817/las-personas-con-covid-19-pueden-tener-problemas-neurologicos/
2022-08-17,"Cuba asegura es ""imposible"" identificar los restos óseos hallados en incendio",Las autoridades cubanas concluyeron este miércoles que es “imposible identificar de forma absoluta” la identidad de los restos óseos hallados en la zona del in...,Mundo,Noticel,https://www.noticel.com/mundo/20220817/cuba-asegura-es-imposible-identificar-los-restos-oseos-hallados-en-incendio/
2022-08-17,Abatidos en Perú una decena de miembros de último remanente de Sendero Luminoso,"Entre 10 y 15 miembros del último remanente del grupo armado Sendero Luminoso murieron durante un operativo militar, del que líder de la organización, Víctor ...",Mundo,Noticel,https://www.noticel.com/mundo/20220817/abatidos-en-peru-una-decena-de-miembros-de-ultimo-remanente-de-sendero-luminoso/
2022-08-17,Extinguen fuego en subestación eléctrica de Fajardo ,"El incendio que se reportó esta noche en una subestación eléctrica en el pueblo de Fajardo ya fue extinguido. 
Según comunicó el Cuerpo de Bomberos, el fuego e...",La Calle,Noticel,https://www.noticel.com/la-calle/top-stories/20220817/extinguen-fuego-en-subestacion-electrica-de-fajardo/
2022-08-17,Sindicatos marchan en la capital de Argentina y piden al Gobierno frenar la inflación,"Sindicatos alineados con el Gobierno de Argentina coparon este miércoles el centro de Buenos Aires para mostrar su apoyo al Ejecutivo ante los ""especuladores""...",Mundo,Noticel,https://www.noticel.com/mundo/20220817/sindicatos-marchan-en-la-capital-de-argentina-y-piden-al-gobierno-frenar-la-inflacion/
2022-08-17,Abatido otro sospechoso de tiroteo en Miami que dejó un policía en estado crítico,"Un segundo sospechoso de participar en un tiroteo tras un robo el lunes en Miami, Florida, donde resultó gravemente herido un oficial de la Policía, fue abati...",Estados Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20220817/abatido-otro-sospechoso-de-tiroteo-en-miami-que-dejo-un-policia-en-estado-critico/
2022-08-17,Senadora republicana en contra de Trump domina las primarias de Alaska,"La senadora republicana Lisa Murkowski, la única que en 2021 votó a favor de condenar al expresidente Donald Trump (2017 - 2021) en su juicio político, quedó ...",Estados Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20220817/senadora-republicana-en-contra-de-trump-domina-las-primarias-de-alaska/
2022-08-17,Cincinnati pierde a Joey Votto por lo que resta de la temporada,"Los Rojos de Cincinnati anunciaron este miércoles que perderán por lo que resta de la temporada a su emblemático inicialista, Joey Votto, quien padece una lesi...",Deportes,Noticel,https://www.noticel.com/deportes/20220817/cincinnati-pierde-a-joey-votto-por-lo-que-resta-de-la-temporada/
2022-08-17,LUMA Energy asegura el servicio fue restablecido en su totalidad,"Luego de que una enorme avería dejara a sobre 200,000 abonados sin energía eléctrica desde horas de la la mañana, LUMA Energy anunció esta noche que finalmente...",Ahora,Noticel,https://www.noticel.com/ahora/20220817/luma-energy-asegura-el-servicio-fue-restablecido-en-su-totalidad/
2022-08-17,Ucrania denuncia que un ataque con misiles rusos causó seis muertos en Jarkiv,"Un ataque ruso con misiles causó seis muertos y 16 heridos en Jarkiv, denunció este miércoles Oleh Syniehubov, jefe de la Administración Militar Regional, seg...",Mundo,Noticel,https://www.noticel.com/mundo/20220817/ucrania-denuncia-que-un-ataque-con-misiles-rusos-causo-seis-muertos-en-jarkiv/
2022-08-17,Google muestra robots capaces de comprender órdenes y servir a sus dueños,El gigante estadounidense de software e internet Google ha creado unos robots capaces de comprender órdenes emitidas en lenguaje humano y servir las órdenes d...,Tecno,Noticel,https://www.noticel.com/tecno/20220817/google-muestra-robots-capaces-de-comprender-ordenes-y-servir-a-sus-duenos/
2022-08-17,Mike Trout apunta a regresar el viernes con los Angelinos,"El jardinero de los Angelinos de Los Ángeles, Mike Trout, dijo este miércoles que espera estar de regreso a juego el próximo viernes, cuando su equipo visite a...",MLB,Noticel,https://www.noticel.com/mlb/beisbol/deportes/20220817/mike-trout-apunta-a-regresar-el-viernes-con-los-angelinos/
2022-08-17,Cadenas de farmacias deberán pagar 650 millones por abuso de drogas ,"WASHINGTON - Tres cadenas estadounidenses de farmacias -CVS, Walgreens y Walmart- fueron condenadas este miércoles a pagar más de 650 millones de dólares a dos...",Mundo,Noticel,https://www.noticel.com/mundo/20220817/cadenas-de-farmacias-deberan-pagar-650-millones-por-abuso-de-drogas/
2022-08-17,Negociado de Energía investigará interrupción de servicio eléctrico,"El Negociado de Energía (NEPR) de la Junta Reglamentadora del Servicio Público anunció este miércoles, el inicio de una investigación sobre el evento de interr...",Ahora,Noticel,https://www.noticel.com/ahora/20220817/negociado-de-energia-investigara-interrupcion-de-servicio-electrico/
2022-08-17,Pete Alonso confirma su asistencia al Clásico Mundial con los Estados Unidos,"El equipo de los Estados Unidos cuenta con un nuevo integrante para el Clásico Mundial de Béisbol, el inicialista Pete Alonso, quien este miércoles confirmó su...",Deportes,Noticel,https://www.noticel.com/deportes/beisbol/20220817/pete-alonso-confirma-su-asistencia-al-clasico-mundial-con-los-estados-unidos/
2022-08-17,Puerto Rico asegura el liderato en la primera ronda del Premundial femenino ,"El Equipo Nacional de béisbol femenino aseguró el liderato de la primera ronda del Campeonato Premundial de Béisbol Femenino, al vencer vía nocaut en cinco ent...",Deportes,Noticel,https://www.noticel.com/deportes/beisbol/20220817/puerto-rico-asegura-el-liderato-en-la-primera-ronda-del-premundial-femenino/
2022-08-17,Lanzan una campaña millonaria de apoyo al aborto en los comicios legislativos ,"WASHINGTON - Organizaciones sociales y políticas que apoyan a Planned Parenthood, propietaria de la mayor red de clínicas de salud reproductiva en Estados Unid...",Mundo,Noticel,https://www.noticel.com/mundo/20220817/lanzan-una-campana-millonaria-de-apoyo-al-aborto-en-los-comicios-legislativos/
2022-08-17,Dos semanas después de derrumbe en mina mexicana continúa la incertidumbre,"Dos semanas después de que 10 mineros quedaran atrapados bajo tierra y agua en una mina de Sabinas, del norteño estado de Coahuila, familiares de los trabajad...",Mundo,Noticel,https://www.noticel.com/mundo/20220817/dos-semanas-despues-de-derrumbe-en-mina-mexicana-continua-la-incertidumbre/
2022-08-17,"Natalia Jiménez hará ""una recapitulación"" de su carrera en ""Antología 20 años Tour"" ","La cantante española Natalia Jiménez aseguró este miércoles que en su gira internacional ""Antología 20 años Tour"" ofrecerá ""una recapitulación"" de su trayector...",Pop!,Noticel,https://www.noticel.com/pop/musica/20220817/natalia-jimenez-hara-una-recapitulacion-de-su-carrera-en-su-gira-antologia-20-anos-tour/
2022-08-17,LeBron James renueva con los Lakers por dos años y $97.1 millones ,"LOS ÁNGELES - LeBron James, estrella de Los Ángeles Lakers, acordó este miércoles una renovación de contrato por dos años y 97.1 millones de dólares, según inf...",NBA,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20220817/lebron-james-renueva-con-los-lakers-por-dos-anos-y-97-1-millones/
2022-08-19,Ya son 75 los casos de la viruela del mono confirmados en Puerto Rico,"La principal oficial médico del Departamento de Salud (DS), la doctora Iris Cardona, informó el viernes que ya son 75 los casos de viruela del mono confirmados...",Ahora,Noticel,https://www.noticel.com/ahora/20220819/ya-son-75-los-casos-de-la-viruela-del-mono-confirmados-en-puerto-rico/
2022-08-19,"Así está el tránsito hoy, viernes","Novedades: Siguen trabajando con vehículo incendiado en Exp. De Diego, cerca salida al sector Arenas, en dirección de Bayamón a Toa Baja..
Semipesado en tramos...",Tránsito,Noticel,https://www.noticel.com/transito/la-calle/20220819/asi-esta-el-transito-hoy-viernes-3/
2022-08-19,Videollamada 'caliente' termina en extorsión,"Un hombre fue estafado a eso de las 11:18 de la noche del jueves, en la calle Mar Báltico, que ubica en la extensión Villamar, en Carolina.
Según la informació...",Policíacas,Noticel,https://www.noticel.com/policiacas/la-calle/20220819/videollamada-caliente-termina-en-extorsion/
2022-08-19,Hoy se reportan 10 muertes más por covid-19,"El informe preliminar de covid-19 del Departamento de Salud reportó el viernes 10 muertes y 380 personas hospitalizadas.
El total de muertes atribuidas es de 4...",Salud,Noticel,https://www.noticel.com/salud/ahora/20220819/hoy-se-reportan-10-muertes-mas-por-covid-19/
2022-08-19,Otra onda tropical traerá hoy más lluvia,"Una onda tropical y aguaceros arrastrados por los vientos alisios continuarán promoviendo condiciones inestables a través de las islas hoy.
Aguaceros y tronada...",El Tiempo,Noticel,https://www.noticel.com/el-tiempo/20220819/otra-onda-tropical-traera-hoy-mas-lluvia/
2022-08-19,''Corto circuito'' con el tema de energía eléctrica en Puerto Rico,"En menos de 24 horas, el tema de la energía en Puerto Rico dio un vuelco de 180 grados.
Por un lado, luego de más de un año de defender su gestión, el goberna...",Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20220819/corto-circuito-con-el-tema-de-energia-electrica-en-puerto-rico/
